"","Team","Wins","Losses","Competition Level","Gender Division","City","State","Links","Index","Rating"
"132","ISO Atmo",7,21,"Club","Men","Boulder","CO","/teams/events/Eventteam/?TeamId=zx2GYzxhtOVLm%2b0tG1np5WQTEGPNfiTe6avzwdibWz4%3d",165,0.145361711887194
"133","War Machine",11,21,"Club","Men","Birmingham","AL","/teams/events/Eventteam/?TeamId=LighyFaLtpF8%2fT5%2bRVqA3CbdTj4Y0k0nsNG3QzJ7EbU%3d",332,0.138371735574915
"134","No Country",15,2,"Grand Masters","Men","Brattleboro","VT","/teams/events/Eventteam/?TeamId=1HGhhL72ly693JeA89Tzbp4vZPKQfZWAhp2kk3Y9vuA%3d",203,0.131582573740568
"135","Mango Tree",13,13,"Club","Men","Ann Arbor","MI","/teams/events/Eventteam/?TeamId=X4rXP4D3OIpX0KVv8ffoSGhiPlLejGFf8PXA2Zxv4ec%3d",185,0.13014975815097
"136","'Merica",6,0,"Beach Grand Masters","Men","San Francisco","CA","/teams/events/Eventteam/?TeamId=39Ke2121odh9TO1oSVmSfmQBpZTKcH%2feGa%2bvXNqBKQs%3d",1,0.12622020544162
"137","Thundersnow",6,14,"Club","Men","Flagstaff","AZ","/teams/events/Eventteam/?TeamId=p95K%2blqjlWraTbbSgnSrpgaGhSZ5PFg2Nh2WNhC5xJc%3d",316,0.126087945817685
"138","All Bashed Out",6,3,"Masters","Men","Albany ""Cap City Bang Bang""","NY","/teams/events/Eventteam/?TeamId=XYSBrIRok5s83e%2bEHmvIEQ5%2fNDjOhPb165hwRtid5w4%3d",8,0.121921977196524
"139","Chimney",14,18,"Club","Men","Cleveland","OH","/teams/events/Eventteam/?TeamId=FntPkfSJCfEy93oTIo%2byROObgB1iLwDjVHKj7CPs%2b60%3d",63,0.119321241556144
"140","Surly",11,2,"Masters","Men","MINNEAPOLIS","MN","/teams/events/Eventteam/?TeamId=bROFn4pqILDEfzIGbfGf8dQhMaS8GJ8YtIZTa%2fLAz4Y%3d",301,0.116416723705247
"141","Sandblast",7,1,"Beach Grand Masters","Men","Chicago","IL","/teams/events/Eventteam/?TeamId=pfWfm3LpZJAx4l1FXGDmVf%2f5Elt7fHlIKXVQabo9WgM%3d",257,0.109319476144893
"142","Shadows",9,2,"Grand Masters","Men","Oakland","CA","/teams/events/Eventteam/?TeamId=%2f0aryj5clLXlP3I8G1dVpPX3uKI25CenEa8V0el%2bXTQ%3d",267,0.105221271410907
"143","Black Lung",9,18,"Club","Men","Lexington","KY","/teams/events/Eventteam/?TeamId=KU0MqjxGmaMSOXGn1%2f95uD59I4xmW%2b%2bUPwKRclkyXLE%3d",31,0.104061180915274
"144","Rawhide",7,13,"Club","Men","Tulsa","OK","/teams/events/Eventteam/?TeamId=1S7AMLCcNSRV2A3YvoioFiiyX4cLPgndyUIjiN0kAh4%3d",229,0.0920768752098262
"145","Blackfish",5,6,"Club","Men","Vancouver","BC","/teams/events/Eventteam/?TeamId=%2f6%2fc6yFBqWLLcGeBTQUWmFVnhLyOl5Rp20%2bW9LoOzkM%3d",38,0.0914729645748142
"146","Spring Creek Ascension",10,7,"Club","Men","Tomball","TX","/teams/events/Eventteam/?TeamId=6BaONrryh6PVL1PahVAzdwkA8Z0HR8rskheFm8JKpNw%3d",291,0.0893768047244182
"147","Seltzbros",1,6,"Beach","Men","Flagstaff","AZ","/teams/events/Eventteam/?TeamId=CLdN1Kjut8AlZkTxfAYiV98CM9VwB%2bXkDANNYmUabPc%3d",264,0.08825109387326
"148","Endless Sunset",10,8,"Grand Masters","Men","San Diego","CA","/teams/events/Eventteam/?TeamId=A2vXvi7Tuujmh00ZNUNriU7E7smpwiyABUcjiUKmjq0%3d",106,0.0856307660535092
"149","Detox",2,4,"Beach","Men","Los Angeles","CA","/teams/events/Eventteam/?TeamId=h2No8b2Ub%2fwP4GRZ93%2fBCtKHBm6I%2fJC5a49PReNgTso%3d",93,0.0847663696917359
"150","SA Spares",5,9,"Club","Men","San Antonio","TX","/teams/events/Eventteam/?TeamId=ttN69cUea4f4mcnJsZFnPWNTUtb%2bx5Rpfqj5CC9TcjY%3d",256,0.0844197006149076
"151","DNA",4,2,"Club","Men","Surrey","BC","/teams/events/Eventteam/?TeamId=w8MFIFQxkcRtX5vxSES45KHZYcXCU3XGi2Qgkckhevc%3d",98,0.0838812605569653
"152","DeMo",9,11,"Club","Men","Des Moines","IA","/teams/events/Eventteam/?TeamId=fRPGbYrAGFqM68beIMc9%2f68j0XQBbxnD%2fSqlOHuYGiw%3d",92,0.0830283374483089
"153","Grand Trunk",2,4,"Club","Men","Toronto","ON","/teams/events/Eventteam/?TeamId=g9BgWpgdJy0N%2f136bT3WtNIOBLw0qYTo%2bcuEs8n3fIk%3d",132,0.0827765726579975
"154","Dredge",11,11,"Club","Men","Rhinebeck","NY","/teams/events/Eventteam/?TeamId=KP0pH3NJGxU45OhF%2bgCngepicfhc65jaSVb7ap7xyjM%3d",102,0.0815440129687033
"155","Union",6,18,"Club","Men","Seattle","WA","/teams/events/Eventteam/?TeamId=mVKdidqNIWgZCC9CDAA%2brysort2v8iOQYookwW3McPc%3d",325,0.0806293130438096
"156","H.O.G. Ultimate",6,20,"Club","Men","Macon","GA","/teams/events/Eventteam/?TeamId=jCy5BLL5kKaUz%2bK%2fowsHCYgYi6GFNPWWr2dS3lFX%2feE%3d",143,0.0804215291539633
"157","Refinery",4,4,"Club","Men","Vancouver","BC","/teams/events/Eventteam/?TeamId=rHrN3dEM9El2vWsJqRwhV8h4POOOdu6vq5jHxOU0hdo%3d",236,0.0799729222812088
"158","AMPersand",6,2,"Beach","Men","Philadelphia","PA","/teams/events/Eventteam/?TeamId=zx9f22wMV1MdsmfxAYW%2fG6q8q4WcJKMbf6VapiHuKKc%3d",10,0.077624438052434
"159","Slag Dump",12,14,"Club","Men","Pittsburgh","PA","/teams/events/Eventteam/?TeamId=weWEPfzTJwmz12SCv3lP84LO5zncTmtwWw4V71uHBVs%3d",275,0.0768719589897018
"160","SURE",8,10,"Club","Men","Seattle","WA","/teams/events/Eventteam/?TeamId=6rlgaE5%2fKfaQ8lTlnATQJhC90iFY9Vp7lP0GGUVHUTc%3d",298,0.0730412401742272
"161","Adelphos",15,12,"Club","Men","Philadelphia","PA","/teams/events/Eventteam/?TeamId=DFQF5z%2fRLSCrUd%2fSJNAvFtYvX1PHfVv6fSVMpBxyon8%3d",4,0.0724357786199652
"162","Xavier's School for Gifted Youngsters",11,8,"Club","Men","Syracuse","NY","/teams/events/Eventteam/?TeamId=v7SArBjsbbbg2RaHtdLinz%2fyqlSI8GGLiPlfWoKv%2fQ4%3d",340,0.0707196664987302
"163","houSE",8,14,"Club","Men","Kenosha","WI","/teams/events/Eventteam/?TeamId=35UXmj0JioTvIxXrJJUM%2fEBKvG%2f2r4uajrjiPvZAGAw%3d",156,0.0664741776522529
"164","The Bucket Brigade",4,9,"Club","Men","Hot Springs","AR","/teams/events/Eventteam/?TeamId=QSSHPIHXIodgkPljAS4D14qOPXkPlxGLyQ960teM%2fj4%3d",311,0.0664516239078618
"165","Shockoe Slip Flatball Club",10,8,"Club","Men","","","/teams/events/Eventteam/?TeamId=jcdnR3P9d3DdC6ew%2fQLQC%2fgce9rjNshqdXxzJr0MZxk%3d",269,0.0661216909399051
"166","Low Five",8,17,"Club","Men","Columbus","OH","/teams/events/Eventteam/?TeamId=%2bptTXClg8veMvjPEVpGVpib2jWXqsg0TVQ50OBGsmH8%3d",181,0.0640659753453266
"167","Watchdogs",12,13,"Club","Men","Bethesda","MD","/teams/events/Eventteam/?TeamId=znIBP8KFMhzAxs7zNDFNfVG1wpvEjuKSjy%2bAfyK80Es%3d",333,0.0639203202210168
"168","Satellite",11,9,"Club","Men","Normal","IL","/teams/events/Eventteam/?TeamId=BHzNN2BlwB0ZNXgOFA6dITzhA1aXd6MHJqeXe3nYw5w%3d",259,0.0620110439075681
"169","Dallas United: Neato Banditos",5,14,"Club","Men","Dallas","TX","/teams/events/Eventteam/?TeamId=uunpL5lZxjwTqqupmBnqFrtqIUGIY0pDl50510riVFY%3d",86,0.0617624139630856
"170","Somerville BAG",8,12,"Club","Men","Somerville","MA","/teams/events/Eventteam/?TeamId=rxqG2sG%2fYAY6P2MuRIav%2fiKBfwStM2duI7BOevXo5Xc%3d",282,0.0590548299824526
"171","UpRoar",18,7,"Club","Men","Tampa Bay","FL","/teams/events/Eventteam/?TeamId=iWzRmTa0Uc8ytOJxC0gOuWTQzQFlpRgXcKdYS3jOAnI%3d",326,0.0576215951939847
"172","Flicky Stardust and the Cutters From Mars",2,5,"Club","Men","Eugene","OR","/teams/events/Eventteam/?TeamId=vK5pceEMrGpVBn21RsP8QDZlgG8r5scnWHv7Gi0o9D4%3d",114,0.0566677870334767
"173","Fénix Ultimate",4,8,"Club","Men","Mexico City","Mexico City","/teams/events/Eventteam/?TeamId=J7STOamaY4zdPveNJ2kkNZQ%2b%2fxF9%2bwE7t5kr78%2f6Crw%3d",111,0.0559946127330407
"174","Connecticut Connvicts",11,16,"Club","Men","Manchester","CT","/teams/events/Eventteam/?TeamId=CDeDEV2k8E%2bzSgOaXJDg%2bq0jIE9Mknu7XLKcNzEjqdU%3d",79,0.0548270683654787
"175","Shades",5,3,"Club","Men","Northampton","MA","/teams/events/Eventteam/?TeamId=PbqAjVM8wgyaNKP5SU02skcOW1CZi9JGRWPeKMS4vS4%3d",266,0.0516870098871532
"176","Fat and Mediocre",4,8,"Club","Men","Brooklyn","NY","/teams/events/Eventteam/?TeamId=GOMLWTDsQtgbprKJ3a3MJ0w7dJ8tZp9G56MOYfh0Q5c%3d",110,0.0502494857647989
"177","Reckon",9,3,"Grand Masters","Men","GA/TN/etc","GA","/teams/events/Eventteam/?TeamId=1jQ1ovn%2f9R7FXC8nGIT%2fXE8AXw5RxOxwHvGwxCHh8RE%3d",231,0.0497040957510872
"178","Midnight Meat Train",5,13,"Club","Men","Grand Rapids","MI","/teams/events/Eventteam/?TeamId=P0uRap5kYyWOtj9FuFP2BLX2XKpw375Qn1wSk0q9nJc%3d",191,0.048273965698378
"179","Riverside Messengers-B",4,11,"Club","Men","Austin","TX","/teams/events/Eventteam/?TeamId=8fvRbb61B2qgjnsKYG1dr51TMB3PGg5lyqGwl9kLUQ0%3d",246,0.0461859770831682
"180","Relics",7,0,"Great Grand Masters","Men","San Francisco","CA","/teams/events/Eventteam/?TeamId=rBq4ym6JO3o7CkxLNwop61CmuBpbRMWkurN8z6TMUTo%3d",237,0.0444737242547011
"181","Auxiliary",6,13,"Club","Men","Quad Cities","IA","/teams/events/Eventteam/?TeamId=7MvCi5lV5rNzEuQPZTb%2bc1KDBohvdiL9B%2fcnY7CxsvA%3d",14,0.0438665338685004
"182","Tribe",3,4,"Beach","Men","Los Angeles","CA","/teams/events/Eventteam/?TeamId=MFbIKwUWB%2fhcUEqU%2fH1WEQvfk0NzGjvXYbggbf2c68w%3d",319,0.0437874433227287
"183","Deaf Fruit",6,10,"Club","Men","Lubbock","TX","/teams/events/Eventteam/?TeamId=x9h3BIJ5TwluE3P2xwDyF%2fEdaGi2bsyv3S%2b%2b9pE8xt8%3d",89,0.0432199231495176
"184","Dragon Army",2,3,"Club","Men","Seattle","WA","/teams/events/Eventteam/?TeamId=tyULRDxvHzxeeC7T1F74UICqJ%2bD6iZ%2faszynMbdEkSQ%3d",100,0.0405471546507399
"185","Flash Flood",3,3,"Club","Men","Flower Mound","TX","/teams/events/Eventteam/?TeamId=yPaEDnnvSM73V05Ie13QUcVjGk8C%2bsZyAMT%2bYYFFuCc%3d",113,0.0392618839013195
"186","Paranoia",5,3,"Beach","Men","Washington","DC","/teams/events/Eventteam/?TeamId=iGliV5xLYtJtUUaLEKOJQr%2f3y2Xtcws2y4aRdPGg1dY%3d",214,0.0364147960748314
"187","THE BODY",8,6,"Club","Men","Minneapolis","MN","/teams/events/Eventteam/?TeamId=CKzvMVqUu51VjubsqitXjXhMum6UnFHwn%2bcDNz7QX7k%3d",309,0.0353308832619661
"188","AK Pipeline",6,19,"Club","Men","Akron","OH","/teams/events/Eventteam/?TeamId=iCEBpCo7KnDCzID4wo%2bkMhp48WM2Jff0g%2foz%2bRNDjiE%3d",7,0.0352426739799485
"189","Coastal Empire",4,3,"Club","Men","Savannah","GA","/teams/events/Eventteam/?TeamId=3KkJx2dAu%2b6xDIFHlW5PS3E5YGWRNMIbYJU78%2bUsvj4%3d",76,0.0343505555606575
"190","Cloverleaf",1,10,"Club","Men","Tacoma","WA","/teams/events/Eventteam/?TeamId=ODwTV0Xx0kbWyNGCmD0dSfTZeWfeGRBmGbnw4cVO47I%3d",70,0.0302490276358959
"191","MidRift",4,3,"Beach","Men","Iowa City","IA","/teams/events/Eventteam/?TeamId=JlpAvBfy81Bp%2bGFoUrWeQP6iUWzeaP%2b1DUBrbk4iEuw%3d",192,0.0302060372386351
"192","Beach Wrench",2,5,"Beach","Men","Cambridge","MA","/teams/events/Eventteam/?TeamId=oJRw3kUSKFN04dizzjss03E4OrTk0Mageq0nC1cItRw%3d",21,0.0301647618166911
"193","ShutDown",5,2,"Grand Masters","Men","Washington","DC","/teams/events/Eventteam/?TeamId=buG4jKccWJrfh6b1cFcm%2bIMqZ4TQeZqRJxJmYbrp6NM%3d",272,0.0288297134524805
"194","AndyGator",1,7,"Club","Men","Baton Rouge","LA","/teams/events/Eventteam/?TeamId=5Bimju12X4EN3n83DGzltNfdU5YnidKNgvzsLayAuWQ%3d",12,0.0280220990487592
"195","Crawl",6,3,"Masters","Men","Phoenix","AZ","/teams/events/Eventteam/?TeamId=U3lCDpzfE3US3XKubAwotV5MoEHTSr3kl1yHRzXeVy4%3d",80,0.0279722933546415
"196","Madd Dogg",1,8,"Club","Men","Provo","UT","/teams/events/Eventteam/?TeamId=Db3z4Vs8SvNYdBNNMxAGupzj%2b5aPipJdC4PUqs7zncw%3d",183,0.027509535307087
"197","Zone (Endless Sunset B)",3,4,"Beach Grand Masters","Men","Huntington Beach","CA","/teams/events/Eventteam/?TeamId=q9GhGvx4yw0BPIAowdKg6Y801%2fdMoaG1XYU2V94U2Gw%3d",343,0.027469160417706
"198","Scrapple",4,4,"Beach Grand Masters","Men","Philadelphia","PA","/teams/events/Eventteam/?TeamId=%2fjdlb194OeGWIXEpitN8JS0im3w3URYpmrBR0J7yJhI%3d",262,0.027007589968197
"199","Kalakala",9,7,"Grand Masters","Men","Seattle","WA","/teams/events/Eventteam/?TeamId=MsQbTUGmGRAwO%2b8hXZSjTDfSTDv7CCA2zppjghI%2bPBs%3d",174,0.0250139968776296
"200","Karma Bandits",1,5,"Beach","Men","Tucson","AZ","/teams/events/Eventteam/?TeamId=go5QIeWlWZqQS36lxADdb1peyR7HaAvqnB1iCgHuGbY%3d",175,0.0242106395780218
"201","Hootenanny",11,9,"Grand Masters","Men","Raleigh","NC","/teams/events/Eventteam/?TeamId=KE6vdD1XwG4SBlsAXgWX3PYIoFsOzJePPIpQMzt%2f7lU%3d",154,0.0234653594690081
"202","Sons",2,5,"Club","Men","Palo Alto","CA","/teams/events/Eventteam/?TeamId=F%2bb7lfOCd0F6bvMtjn5G33Wus5EkqggHLI7g6BR8TK8%3d",284,0.0215123307737889
"203","Somerville Youth",4,3,"Beach","Men","Somerville","MA","/teams/events/Eventteam/?TeamId=V%2f9KOkxzFOYn1TKLyq6yY3teSCHoW29QxHo%2f5ds8bBc%3d",283,0.0214129534587158
"204","Sherbrooke Gentlemen's Club",4,3,"Club","Men","Sherbrooke","QC","/teams/events/Eventteam/?TeamId=64cQXoUYVSA7QkrGRp8j2xIi48TtMF%2bANxvI%2bcifn8g%3d",268,0.0213013308290569
"205","Interesting Tummy Birds",1,3,"Club","Men","Fort Collins","CO","/teams/events/Eventteam/?TeamId=g7i395q62aANcDE7JweOg1T1BeaPHvkj9GMgFIRrtCM%3d",162,0.0206687135330625
"206","Swangos",1,3,"Club","Men","Austin","TX","/teams/events/Eventteam/?TeamId=x6NuvqAHjbjWcvs%2f3HWWOFY9%2bBSSQBI89YD8W1ZgMXg%3d",303,0.0199869363155433
"207","Cream City Crooks",4,22,"Club","Men","Milwaukee","WI","/teams/events/Eventteam/?TeamId=Y1mUMgafPfGR2K%2fOHXgRcYbf4ookvOCQmuEr7m79Sjk%3d",81,0.0196970355453873
"208","Helots",8,16,"Club","Men","Sparta","NJ","/teams/events/Eventteam/?TeamId=3OqQ6lpWGTYMOY6QJ4Jn7whJvY4%2b1%2bxh%2fDQaAjGcWF4%3d",148,0.018894665319131
"209","Old Man Winter",7,4,"Grand Masters","Men","chicago","IL","/teams/events/Eventteam/?TeamId=8CgONG9C8%2fQvCCEN6sHFrQFI8AE2bWgbG7xFFcuTjAU%3d",208,0.0183254877959816
"210","Pittsburgh Puppies",4,4,"Club","Men","Pittsburgh","PA","/teams/events/Eventteam/?TeamId=g%2foJBuYQJoKF5%2fmujyhtWyNPx5OWUZx2ItbqUv9K%2bpA%3d",219,0.0182228353906135
"211","Munch Box",6,7,"Club","Men","Fairfax","VA","/teams/events/Eventteam/?TeamId=vw%2bpHJzZtaRQmCrrzQqyA3KnGZmArH114ROvDFfiZRs%3d",199,0.0174474554950795
"212","Black Market Y",1,4,"Club","Men","Lombard","IL","/teams/events/Eventteam/?TeamId=D%2bx1Q9SV6TAb01G1RH7MN3BbIJROuF223PsH5idGI1U%3d",35,0.017387043570295
"213","Baemaker",9,11,"Club","Men","Chicago","IL","/teams/events/Eventteam/?TeamId=oVph9X%2fJADoIwFBFUqq1i6HD7HhHSfu0BlEq8C5Zxwk%3d",15,0.017121471216016
"214","Bighorn",7,5,"Grand Masters","Men","Boulder","CO","/teams/events/Eventteam/?TeamId=yqh%2fL3WXWAUUOA8TspHrxN1Ks%2fn%2fIv8nlQXYy8%2bJUVI%3d",28,0.0147646256402753
"215","Old and in the Way",7,1,"Great Grand Masters","Men","Boulder","CO","/teams/events/Eventteam/?TeamId=uQnmO7Rg83g8dfgYBUbOdp%2fkuEnsWv5Wjn8WuIAS3V8%3d",205,0.0147417369526446
"216","Dirty D",7,15,"Club","Men","Greater Detroit","MI","/teams/events/Eventteam/?TeamId=nHAYGmgukCW6bJGU182B9ru46T4rrFfn7i5goN5x%2f44%3d",97,0.014669854467055
"217","Club M - Rage",2,5,"Club","Men","Montreal","Quebec","/teams/events/Eventteam/?TeamId=XaHOSNIYy9kYyFc%2f2ICoqmpdZNmftzXse%2bvYNsf6N5M%3d",74,0.0145120728341592
"218","FludWhale",4,3,"Beach","Men","Richmond","VA","/teams/events/Eventteam/?TeamId=oIofCh0VF%2bdC9g9FVaRrB7fyi1T%2fktzrSWwWy0bgr28%3d",116,0.014359732887009
"219","Transatlantic Danger Zone",0,4,"Club","Men","CIncinnati","OH","/teams/events/Eventteam/?TeamId=7D3zQZ4ClR2C%2fBlzZn9MzbwnHfXbcfWQA8Tx2BvE%2fJY%3d",317,0.0143070134479617
"220","spokane flatline",1,9,"Club","Men","spokane","WA","/teams/events/Eventteam/?TeamId=Ae8an6QtVKQNtd0kXasWYfz%2b3AN2BQGrcaTlZuVYZlw%3d",289,0.0129676615486934
"221","DingWop",7,7,"Club","Men","Duluth","MN","/teams/events/Eventteam/?TeamId=nOlgo9TdkfAYxHD6wo11EAn7qVl%2fQ%2bJubiPQZahxklA%3d",95,0.0128973953077075
"222","Garden Party",10,17,"Club","Men","New Brunswick","NJ","/teams/events/Eventteam/?TeamId=Mm4E%2fFa4My5SiNFJ%2fxbAg5acNmkkeF%2bvGmc0QY9khyk%3d",121,0.0128758695481955
"223","Black Market II",5,18,"Club","Men","Lombard","IL","/teams/events/Eventteam/?TeamId=6qYVkDGzfbDO8QhZA49necjR%2bm2dCqlwWlBRexEvAZo%3d",33,0.0127177490249173
"224","projectile dysfunction team HELM",6,5,"Grand Masters","Men","columbus","OH","/teams/events/Eventteam/?TeamId=DC4srvc0aMVKHYwq3IeL9b%2bPAqD6%2faIuabPYs0ttYaw%3d",227,0.0124646470554659
"225","BroWatch",3,4,"Beach","Men","Athens","OH","/teams/events/Eventteam/?TeamId=uAYWlcCHx9btxS%2bj8LnL5kS7fMq9vJdLyhlhjvdjSM8%3d",51,0.0115180022458229
"226","Shrike",4,1,"Club","Men","Ottawa","ON","/teams/events/Eventteam/?TeamId=%2bVLmQe1BOvwWFAorr%2f5h%2fQjZtdBZ1Oo9rOuK5Or%2fp80%3d",270,0.0110965240669239
"227","Shrimp Boat",5,9,"Club","Men","TALLAHASSEE","FL","/teams/events/Eventteam/?TeamId=oH0hcfk65x27hXo1RAhlHj5bsQHNJpRJwV4U7dRWumo%3d",271,0.010272374343388
"228","Horse",1,1,"Masters","Men","New York","NY","/teams/events/Eventteam/?TeamId=NJUAFgQM%2bdMZrgOPSwy7R57TREyKAwQ6i4spUCmUKos%3d",155,0.0097128445170344
"229","Solar Eclipse",4,10,"Club","Men","Lexington","KY","/teams/events/Eventteam/?TeamId=lcrlWC1V%2bXLOgJwXMlgz5DBw88AgiAqu%2b%2fDZuJsEINM%3d",281,0.00863596486359238
"230","El Niño",11,6,"Club","Men","Oakland Park","FL","/teams/events/Eventteam/?TeamId=lS0%2fxSM%2f0v0J0U5U3wM66I9M2uP2ChfoYA6EkZJ6b1k%3d",105,0.00752470015827096
"231","Black Knights",3,4,"Club","Men","West Point","NY","/teams/events/Eventteam/?TeamId=bnf1v7S3w8pA2MlISWi01ytABJv4qvfeOsLfphaqyYQ%3d",30,0.00704878311401985
"232","Bear Proof",5,14,"Club","Men","Harrisburg","PA","/teams/events/Eventteam/?TeamId=MkpeoNr9gccqgjI1a2IJSmWzJiJImGE39QTjn9OVpR0%3d",23,0.00692200459855758
"233","Red Tide Black",1,5,"Club","Men","Portland","ME","/teams/events/Eventteam/?TeamId=FeUn9NpOI4NOOS6cHXlZUcfg%2bbgHTZlAOB%2bP3yDF6Hs%3d",235,0.00685728431706796
"234","Journeymen",3,3,"Club","Men","Sunnyvale","CA","/teams/events/Eventteam/?TeamId=tSglw%2bNwY5U2AeTjW%2fJOVdgJQ1cTkYOsGilQzSSBs3o%3d",173,0.00662698935373514
"235","Gargantuan Spider Dragons-Senior",1,4,"Club","Men","Lewiston","ME","/teams/events/Eventteam/?TeamId=KtYGY8S7BudSgjy2wdppIJfGn5%2fMlg6iJ4xT56sVY6w%3d",123,0.00652179981200775
"236","Mutiny",4,11,"Club","Men","Burlington","VT","/teams/events/Eventteam/?TeamId=Jd4hLvuipPXG4BsBiKS5%2fs0IoaxHeL2bbByAYvKvCLk%3d",200,0.00646194610122826
"237","Barefoot",1,4,"Club","Men","Tupelo","MS","/teams/events/Eventteam/?TeamId=B4orbwmKnbXxLqPpCRuSxarklVaorvg%2biIZ%2bZOHs0gs%3d",18,0.00629423952173813
"238","Green Bay Quackers",3,4,"Club","Men","Appleton-Oshkosh-Green Bay","WI","/teams/events/Eventteam/?TeamId=8RV0RNdwP4LITcU63yMb7CF3MuM%2fWkgAQ3IzJ4qQ7wM%3d",138,0.00577877308663878
"239","Bomb Squad",1,9,"Club","Men","Bel Air","MD","/teams/events/Eventteam/?TeamId=xh0hNpnGeDdICUv8hI%2fRAnU6SgSNBTii%2b9N%2ffhEArQ8%3d",42,0.00563713723042683
"240","Black Penguins Club",6,9,"Club","Men","Bourbonnais","IL","/teams/events/Eventteam/?TeamId=TC9MNK%2fsd5S7PjmiXpV%2b8oAf5PqqfL0ArSiMpQgqDks%3d",37,0.00560764080413177
"241","Critical Mass",3,8,"Grand Masters","Men","Northampton","MA","/teams/events/Eventteam/?TeamId=Vf4P5xn3%2fgeQ23prO8TFtvzTEczzyOTpICmTY5Xtpfs%3d",82,0.00484717279702685
"242","Defy the Meta",0,3,"Club","Men","Amherst","MA","/teams/events/Eventteam/?TeamId=XDmAh5SWgqsHT5ltH6liy0REvc8oikG5rkxYfwl4zxI%3d",91,0.00414115001280697
"243","Pacemaker",9,3,"Masters","Men","Chicago","IL","/teams/events/Eventteam/?TeamId=2fSM4Kj353PNB6VYWJ%2fyE83EGs5LKA9rXqkyfa1Yj8U%3d",212,0.00409018787482637
"244","Gravy Train Wreck",1,6,"Masters","Men","Seattle","WA","/teams/events/Eventteam/?TeamId=y5cF30m%2b8nXV9JWPEz4Xj69CmpGmB0ykAbXzfTwXDCc%3d",136,0.00407871848186143
"245","Winc City Fog of War",5,14,"Club","Men","Winchester","VA","/teams/events/Eventteam/?TeamId=JO1C2W9YVq%2bJvDTqGtAetbsPI5kX1LSCHfCGSz5FR24%3d",335,0.00367466679105465
"246","GrandMaster Flash",8,13,"Grand Masters","Men","Orlando","FL","/teams/events/Eventteam/?TeamId=g1gMfl3PjonnAorsAc3j9Vfk6dAl%2fxYVfXpbZO9J8I8%3d",133,0.00354045335149853
"247","Gulls",1,5,"Club","Men","Berkeley","CA","/teams/events/Eventteam/?TeamId=UKSSngbTN7TOJa7yCyy7BspfQpNWEL76Mov6RCiDWRY%3d",142,0.00346599914369158
"248","Old Growth",4,10,"Great Grand Masters","Men","Tacoma","WA","/teams/events/Eventteam/?TeamId=cku1jwAGDvr2zXQ0DSHQwEE8lV6M8TNAap441TcSTqU%3d",206,0.00340735099861524
"249","Hippie Mafia",6,13,"Club","Men","Milwaukee","WI","/teams/events/Eventteam/?TeamId=8pr%2bAxVLBDjQ9xgdUVDOxdtzpQKP4EgplpF4TUvuGMw%3d",151,0.0032027606388749
"250","Gridlock",2,10,"Club","Men","Los Angeles","CA","/teams/events/Eventteam/?TeamId=tUmQDSHp2%2bzn0t5pPOIi1lQazmr6qTtU56rBSMG4CFc%3d",140,0.00282383898012636
"251","The Silent Flatballers",2,3,"Club","Men","New York","NY","/teams/events/Eventteam/?TeamId=dW%2bC%2fpSqJSUpmQegYnp1THprjEr3cAVbyqbknypAEJw%3d",314,0.00271883744843449
"252","Barden Btate Bultimate",2,5,"Club","Men","Maplewood","NJ","/teams/events/Eventteam/?TeamId=Em92H6TfgaciegfnZgnoabUtc7u8nZoc6Y2Cr%2bTpeMA%3d",17,0.00270216578220241
"253","East Rock Candy Mountain",3,14,"Club","Men","New Haven","CT","/teams/events/Eventteam/?TeamId=9ObrwedK3OdTffTBgTkCjIAxpiu7Qo2%2fkBkyUSwOS%2fo%3d",104,0.00261318659820909
"254","Sick Hammers",3,7,"Grand Masters","Men","Austin","TX","/teams/events/Eventteam/?TeamId=DuBxPHwwjHxpOqZ0e0sJK30yRt2fAzcZ63XleRJzk0Q%3d",273,0.00256352548705389
"255","Get Off My Lawn",0,2,"Masters","Men","Burlington","VT","/teams/events/Eventteam/?TeamId=QQWjGopJLgite6IHZeSVVBTAGxm067jS%2fpvA3dVaphg%3d",126,0.00255600926275532
"256","Hammerhead",5,16,"Club","Men","Jacksonville","FL","/teams/events/Eventteam/?TeamId=SQuiS62D7hWE5cxCB4a8cju1Yzq%2f3QeBqomjJ1%2bEMoo%3d",145,0.00254518988231443
"257","Spirit Quest",1,5,"Club","Men","Salt Lake City - Salt Lake","UT","/teams/events/Eventteam/?TeamId=HD8TMlgtfALtbqtvNlIZ2c6aqzhJXSFb1ebs%2f3x6WNw%3d",288,0.00247464175565266
"258","Club M - Magma",4,14,"Club","Men","Montreal","Québec","/teams/events/Eventteam/?TeamId=HB4mVsSIQuvUcm9abrkXsoL1NiPNcxoAUdt9HPNHJVw%3d",72,0.00246161438424485
"259","DinoSlam",1,1,"Grand Masters","Men","Portland","OR","/teams/events/Eventteam/?TeamId=q5ls10gyoVvpEkvXpfIX7gHzjFJHJFgNDkV9ZtZhbjc%3d",96,0.00223461197831822
"260","Ultimate Impact",2,4,"Club","Men","San Francisco","CA","/teams/events/Eventteam/?TeamId=Cwb%2bZs8Wg39ye%2b%2f54%2fLbt0FFZv2gTmfDnZv8MufNSkc%3d",324,0.00219050949200071
