"","Team","Wins","Losses","Competition Level","Gender Division","City","State","Links","Index","Rating"
"29","Grand M.U.S.A",4,2,"Beach Grand Masters","Men","USA","DC","/teams/events/Eventteam/?TeamId=MJZZZtKL3Vn178qfJMg9dthsPHPxdFmWwltnarmlevc%3d",131,2.39517840182901
"30","Dark Star",22,5,"Club","Men","Eugene","OR","/teams/events/Eventteam/?TeamId=89aH0MRZsBdlKBrzi3W0KFFq9YfGlO0XjQiYsiAvs5A%3d",88,2.20451368049479
"31","Cash Crop",17,7,"Club","Men","Triangle","NC","/teams/events/Eventteam/?TeamId=GUWdBIEvjn9ibFBfnenWYJ8DpgqqfHsNT22lr60H79A%3d",56,2.17962412508849
"32","Mad Men",28,8,"Club","Men","Madison","WI","/teams/events/Eventteam/?TeamId=qSMSWJjslpLBOlIDPqmO1szIiizo9sB1WgWkcriG7o4%3d",182,2.12117640146336
"33","Voodoo",20,5,"Club","Men","Seattle","WA","/teams/events/Eventteam/?TeamId=gxZjj03zqJmPTGOSwBElVcgCbpyFUrFyGU5sJ9dmWfU%3d",330,2.11342065802849
"34","CLE Smokestack",21,12,"Club","Men","Cleveland","OH","/teams/events/Eventteam/?TeamId=ahLMqHpnZleviz%2bLW6gjQba%2bSsbQheI5B9GZ9YXXb0I%3d",67,2.0717236811476
"35","Garden State Ultimate",28,10,"Club","Men","Princeton","NJ","/teams/events/Eventteam/?TeamId=ux3aX%2f02QOe8bJrKH8TS7LSKyTV%2fdDH8Cdoc5f8k1l4%3d",122,1.92282469323322
"36","Brickyard",28,6,"Club","Men","Indianapolis","IN","/teams/events/Eventteam/?TeamId=uhzpQ7vUas8mH2WTLwmjURH1I%2f0LO6w3be6e0AOCu%2fk%3d",49,1.79099618930923
"37","PowderHogs",13,10,"Club","Men","Salt Lake City","UT","/teams/events/Eventteam/?TeamId=0OOsdI0y9jer8gCaY%2b39rZ9wWGVEynN9N%2brmvetdJDk%3d",224,1.70059353135736
"38","Turbine",20,13,"Club","Men","Durham","NC","/teams/events/Eventteam/?TeamId=EH1CK6NosIKx22ic0LUl0FG441FAhh3Q6vT1fOEFFR4%3d",322,1.57328673286586
"39","Prairie Fire",11,16,"Club","Men","Kansas City","KS","/teams/events/Eventteam/?TeamId=YXqgTuMM0FvcwBUpx2KI5NQZf%2feVMwXoj3lq%2fiCwKIg%3d",225,1.39113850028223
"40","Ironmen",22,13,"Club","Men","Birmingham","AL","/teams/events/Eventteam/?TeamId=ixojQHEa2aDfdiIaXy6uWDZnC%2fMPbcCLbQSKN2heqlU%3d",163,1.37515106015455
"41","Sprawl",21,5,"Club","Men","Phoenix","AZ","/teams/events/Eventteam/?TeamId=vO3YwV%2bf9XTVNyOXBMqCiYkm8VEdoMHMqFKiVDaiz1U%3d",290,1.34074353877955
"42","Lost Boys",19,12,"Club","Men","South Carolina","SC","/teams/events/Eventteam/?TeamId=r%2fjg2Ka2mmCiY1PFFnTG1ptqmeYc7hu8mSoPZM4ChK0%3d",180,1.29817703586127
"43","Santa Gnarbrah",4,2,"Beach","Men","Santa Barbara","CA","/teams/events/Eventteam/?TeamId=OSbyC9U86gV5xChfb9HKf%2fc1RncX2R%2bGewsfPgpt3W4%3d",258,1.2847690540818
"44","Illusion",27,8,"Club","Men","Iowa City","IA","/teams/events/Eventteam/?TeamId=y1AfEts6FHksGYmutCSa0v1uTlxezuPaXGoMk4Y4fek%3d",158,1.16762199052725
"45","Ghost Train",14,17,"Club","Men","Seattle","WA","/teams/events/Eventteam/?TeamId=XTEUBDkd3VBnWd%2fU2Icxwv%2b%2b2RMbRs%2bWqOAhHYq3S4M%3d",127,1.16422909423118
"46","Black Market",29,11,"Club","Men","Lombard","IL","/teams/events/Eventteam/?TeamId=ppiulyNg%2bWp40A7OUr4%2fn56VsrEagpr%2frSvXZAzdXsI%3d",32,1.13063561263333
"47","Johnny Encore",14,2,"Masters","Men","Denver","CO","/teams/events/Eventteam/?TeamId=gUDLkhZQuvONuprlCCNaPFd43Sr%2bDC5HqUZK5K64hHs%3d",171,1.00367970952371
"48","Mockingbird",12,3,"Club","Men","Montréal","QC","/teams/events/Eventteam/?TeamId=xZWbyR6Dc%2btYYEzrdgZxxO%2bkuBb9%2ffWwn5jbc99%2f2jo%3d",195,0.966322371931738
"49","Colt",24,7,"Club","Men","Southington","CT","/teams/events/Eventteam/?TeamId=VwxMI2FJdi0W%2b7zL6JkhA%2brCZpS4L%2fdKB6jCSNVnCSk%3d",77,0.915493130034986
"50","Dreadnought",13,9,"Club","Men","Fayetteville","AR","/teams/events/Eventteam/?TeamId=ebHb4n1Zd8gUbQY7ZXFNdmOlPcudG27OVe%2fS1028Tgk%3d",101,0.85547594243653
"51","Blade",5,15,"Club","Men","Nashville","TN","/teams/events/Eventteam/?TeamId=o9w8h%2bBNiS34dKTKfbpBU6OGx1JvparC53tVPgIqbFQ%3d",39,0.8520554983832
"52","Singlewide",18,3,"Club","Men","Austin","TX","/teams/events/Eventteam/?TeamId=AdRvcSkJiTkyYnmlzAAgefg%2fa70fQ5scCpEzQZa6gMQ%3d",274,0.850848984148677
"53","Stealth",4,3,"Beach","Men","Los Angeles","CA","/teams/events/Eventteam/?TeamId=aZeI%2fLcyjPwk9UsTtHAHX%2bXgg8AC83Ok%2fQWZJ1hyzsU%3d",292,0.829321488833497
"54","Clapham Ultimate",2,5,"Club","Men","London","UK","/teams/events/Eventteam/?TeamId=njqXAsERhWcgCTTiGdfONEyLUDTfbleeW%2btK6pA2jV0%3d",66,0.816117019678691
"55","CUS Bologna",1,6,"Club","Men","Bologna","Emilia Romagna","/teams/events/Eventteam/?TeamId=0WDf4WWhPIMr0A0f%2f4dofOM%2fHH%2bi4Qd9HgcK1MWuCKM%3d",84,0.791903450467107
"56","Pesterbug",19,13,"Club","Men","Pawtucket","RI","/teams/events/Eventteam/?TeamId=c90mn6NybhRPwsT3hVadwKEm%2biWl6k5ij%2fYbBU0PQGw%3d",217,0.773841587096713
"57","AND THE WARHAWKS",7,1,"Beach","Men","Cambridge","MA","/teams/events/Eventteam/?TeamId=x5kc%2b3vtMYkzLAeyPP9ssL7y9TT2UC6uuun1rfYT3ws%3d",11,0.730438990480178
"58","CITYWIDE Special",17,11,"Club","Men","Philadelphia","PA","/teams/events/Eventteam/?TeamId=Ha0SdVEMdm1srp%2fPZPnDT9gyeRoh%2by%2bUV3r%2fdQs3RPE%3d",65,0.725051729973463
"59","Big Wrench",14,20,"Club","Men","Somerville","MA","/teams/events/Eventteam/?TeamId=5Ei8tPKgWEW74si%2fKzrjD%2fHkMQj%2bx9ZAqIPUDkiyZ4c%3d",27,0.717109135432335
"60","Streetgang",17,10,"Club","Men","San Diego","CA","/teams/events/Eventteam/?TeamId=gE95aKKb2uQtbipzEvfM5OA6Pe552C%2fZlb5ImlZH2io%3d",293,0.716832771512183
"61","John Doe",13,12,"Club","Men","Washington","DC","/teams/events/Eventteam/?TeamId=DjthR3%2fqhbbsaK8zPrgLB7LsM6liBhaVID8hrp%2f4584%3d",169,0.699116383648952
"62","Bullet",15,20,"Club","Men","Atlanta","GA","/teams/events/Eventteam/?TeamId=bNPWBAZb4soUfVf4CdZoTmkOKZtHB%2fSab%2bF5jGNb3FA%3d",54,0.688737568597814
"63","Republic",12,14,"Club","Men","Los Angeles","CA","/teams/events/Eventteam/?TeamId=Q1N8ccczZBOqx8d3UYkpQ6%2bGRfx2KoEPdOgiNW5yth0%3d",238,0.679583508652181
"64","MKE",26,10,"Club","Men","Milwaukee","WI","/teams/events/Eventteam/?TeamId=DX5A16RG253us9J9ZQ4XbC7K4DBu2fuID7aHc333jws%3d",194,0.656965416299541
"65","Blueprint",24,14,"Club","Men","NYC","NY","/teams/events/Eventteam/?TeamId=w6IR7%2bBmHGR2lXnGyHNsoxmz%2b753jB4YB8%2bfltiGKdM%3d",41,0.65617124446086
"66","Beachfront Property",21,21,"Club","Men","Chicago","IL","/teams/events/Eventteam/?TeamId=2AG7CFcBbp%2fvzznq%2fsMDAXW%2bJ%2fNP5LJXughZfI3Ka5I%3d",22,0.651920452588296
"67","General Strike",13,8,"Club","Men","Winnipeg","Manitoba","/teams/events/Eventteam/?TeamId=7yJN%2bx7iN7NghMY36lhN7Hmq4Q8wNIAGHp071nxCWug%3d",124,0.635889206130792
"68","Bayonet",10,5,"Beach","Men","San Francisco","CA","/teams/events/Eventteam/?TeamId=bU4fNYBGWpeapAHbc4nW21610F6%2fkxvSF7I6irjjLTA%3d",19,0.618863377778951
"69","Sawtooth",15,11,"Club","Men","Boise","ID","/teams/events/Eventteam/?TeamId=SVdZw81wxUKjxEi9LGH2KiJqDlgJUmHWWPC25eVcCrc%3d",260,0.578156196284903
"70","Dallas United: Desperados",13,11,"Club","Men","Dallas","TX","/teams/events/Eventteam/?TeamId=1LuW3nQiRWP2wKMl0GILRX3QBg2EcN7QffDApZeQFNY%3d",85,0.55233087335084
"71","Haymaker",20,15,"Club","Men","Chicago","IL","/teams/events/Eventteam/?TeamId=X4VT2m%2f2Z9CiauLEdOJgqWSwxtPV81ES1vPCkoXdo%2bg%3d",146,0.542753617257611
"72","Kentucky Flying Circus",26,14,"Club","Men","Louisville","KY","/teams/events/Eventteam/?TeamId=IBN1T%2b7wO7qaOTjqFr66GAlsyyf6d7sTEMf0gtw8%2bYw%3d",177,0.517390398146779
"73","Rush Hour",17,16,"Club","Men","Atlanta","GA","/teams/events/Eventteam/?TeamId=heJRBcyPI3Iqzgv82vfA2GJDYkFz3PTAb%2bKHJczAtbI%3d",252,0.510210914272567
"74","Sundowners",15,10,"Club","Men","Santa Barbara","CA","/teams/events/Eventteam/?TeamId=tuv7fCWA5Gs0XoRRsY18%2fs3NIqLZKCZGeXooOUHLAak%3d",296,0.501695994293126
"75","Rougaroux",14,12,"Club","Men","Baton Rouge/New Orleans","LA","/teams/events/Eventteam/?TeamId=aqS%2bjuv3y4I%2bKecGWJGqnTiiva87V2Q96CdDSiqx0hM%3d",249,0.481133041390179
"76","Oakgrove Boys",15,11,"Club","Men","ARLINGTON","VA","/teams/events/Eventteam/?TeamId=7IAn1HrIONLEonr5YBSZQigOjGn4VCY7aJy55W1ZVrI%3d",204,0.475068068917603
"77","Rip City Ultimate",13,19,"Club","Men","Portland","OR","/teams/events/Eventteam/?TeamId=m%2bclOwt499%2bMMiyTgQxgfTTJqSVtwc%2bHVLs6bVZPrPM%3d",245,0.460968314780075
"78","Green River Swordfish",13,12,"Club","Men","Davis","CA","/teams/events/Eventteam/?TeamId=A4iz4Hp6Dwk9bJiTCq2%2bDbF8fGUwg0Cd9RhGNrIE38E%3d",139,0.460720995927731
"79","Plex",14,12,"Club","Men","Dallas","TX","/teams/events/Eventteam/?TeamId=ZKEMmdkuHS4Z%2bRKhLiyiFwrWd5LttxF1GIfuGo%2fU%2f0o%3d",221,0.451518239490919
"80","Choice City Hops",13,10,"Club","Men","Fort Collins","CO","/teams/events/Eventteam/?TeamId=uhkNn1dQ5vpIKxAQDxAspxLUjlllVs6CR0clBUjS5xE%3d",64,0.442384133744613
"81","The Killjoys",10,9,"Club","Men","Orem","UT","/teams/events/Eventteam/?TeamId=OFYP6a09nHxGP0tsE39eAEUgiaO%2fSc01sH9kHGKn8xI%3d",312,0.421642768921745
"82","Cerberus",15,16,"Club","Men","Athens","GA","/teams/events/Eventteam/?TeamId=%2fYUcOiV98Py5FYtaORlPvu3X2kyfaaS6zVEVI%2frTxPE%3d",59,0.420576240892301
"83","Chattanooga Gentlemen's Club",12,18,"Club","Men","Chattanooga","TN","/teams/events/Eventteam/?TeamId=CoJ2w1an2pmVknph8G%2fpzwnXrHsy5GMQik%2ftfvbmKCA%3d",61,0.409073325544103
"84","Enigma",18,21,"Club","Men","Dayton","OH","/teams/events/Eventteam/?TeamId=yzx0X%2fzaZUGy1CsdT6QcKZhxEdLQIfn3FIRuW7OF%2br0%3d",108,0.407535230314259
"85","KC SmokeStack",11,19,"Club","Men","Kansas City","KS","/teams/events/Eventteam/?TeamId=aC86VtoyKo%2fgHHOK%2bDQARo050LEzsr5Icc0GwJFNAu8%3d",176,0.404043062123618
"86","Surly",6,0,"Grand Masters","Men","Minneapolis","MN","/teams/events/Eventteam/?TeamId=Q%2fUZnZEJqH3xlTzk7Y532MiJP%2bXGby3pS%2bWxnpr3iv4%3d",300,0.384072370881353
"87","Inside Rakete",0,7,"Club","Men","Darmstadt","Hesse","/teams/events/Eventteam/?TeamId=omrYeEJW7C%2f4MlW77yo7cLneiUaHkoVRFqqtWw1PO7I%3d",161,0.381919496747222
"88","Johnny Walker",15,2,"Grand Masters","Men","Denver/Boulder","CO","/teams/events/Eventteam/?TeamId=tk5KKvlKrHZSc0tlRIeW%2flmk6BM9MgrJqaXjUzaKVyc%3d",172,0.381217144652726
"89","Imperial",14,15,"Club","Men","Saint Paul","MN","/teams/events/Eventteam/?TeamId=cF0afyVmtsv9ARJyrQjxfcCOHGCaMCeRtXsckh2i4UM%3d",159,0.365975385405498
"90","Boston Baked Beans",8,7,"Club","Men","Boston","MA","/teams/events/Eventteam/?TeamId=9XQpxzDOp9zhjY07IqdnF4IDJLWWaULpBTa%2famdzeQg%3d",45,0.364455591054645
"91","Red Circus",5,13,"Club","Men","Halifax","Nova Scotia","/teams/events/Eventteam/?TeamId=G8Q%2fYqx%2fA2%2b%2bsMzR0q7e73Uu4VAKOgfC5uZeAvQxpTI%3d",233,0.361180091766249
"92","Deathsquad",18,15,"Club","Men","Needham","MA","/teams/events/Eventteam/?TeamId=AKOcIKjeMI9E3EzqDSroOD0z0ZqJ6xleNYrrg4Dps%2bU%3d",90,0.353158278669865
"93","Shade",17,13,"Club","Men","New York","NY","/teams/events/Eventteam/?TeamId=vWMZlOewddQ82WiV2y%2bTANopUVzuGGt%2fxROMpFTSKww%3d",265,0.339795746672457
"94","CaSTLe",13,17,"Club","Men","St. Louis","MO","/teams/events/Eventteam/?TeamId=rD9UoNKD8oQGc6S54qIJmv3iZpFw3z59N%2fp%2bbC9nBEQ%3d",57,0.337613078084128
"95","Schweingeist",19,15,"Club","Men","Cincinnati","OH","/teams/events/Eventteam/?TeamId=1MagdPLACnlEDeD6ZbpRSuGbCAnqZ%2fz6SlUEMmEGNow%3d",261,0.336646093599275
"96","Club M - Manic",13,8,"Club","Men","Montreal","quebec","/teams/events/Eventteam/?TeamId=TdU41hZgHuQFQYZMicQ5zs7RJpRnUk0wm%2b9mcAU5UsY%3d",73,0.328588685348855
"97","Four",15,12,"Club","Men","Ann Arbor","MI","/teams/events/Eventteam/?TeamId=vVo3pOtnHoG%2f%2f%2b2ZD3ojysBaYnLLc%2buuv6%2fm4ytYncU%3d",118,0.327277104568101
"98","Scythe",14,16,"Club","Men","Omaha","NE","/teams/events/Eventteam/?TeamId=9RE%2bRnB%2bVvAHNyL0d1ayrtmnHTV8pb2TOfOsbTJxS0U%3d",263,0.325436879059802
"99","Dallas United: Outlaws",11,16,"Club","Men","Dallas","TX","/teams/events/Eventteam/?TeamId=IrDDFE9A7V%2fPigWipOQb03j1WzfkBn4bEDmqHcHQp9w%3d",87,0.324775606479446
"100","Climax",11,18,"Club","Men","Minneapolis","MN","/teams/events/Eventteam/?TeamId=4Z5czYE%2fVX0l98bXSJ9Hp58z%2fEKMxjbnfj9JUxs7K%2fs%3d",68,0.319172580627364
"101","Omen",21,12,"Club","Men","Orlando","FL","/teams/events/Eventteam/?TeamId=VK44Es8rJ2HU1mIvhlnr61oGbPwg1Gkm1WJpn0wtlhM%3d",209,0.317372305925166
"102","Ham",13,10,"Club","Men","Bellingham","WA","/teams/events/Eventteam/?TeamId=UqMcYg1vrXSpEvn5QBm8qMgihuDIQwqS0Y%2f6jw1tBWs%3d",144,0.316847967001934
"103","Bruises",15,9,"Club","Men","Boston","MA","/teams/events/Eventteam/?TeamId=zlTbCsb9k7Mm%2fCKtHeasnyjrfJGJtqwJ%2b3RWpHsSUaE%3d",52,0.303500806603948
"104","Rest Stop",6,2,"Masters","Men","Baltimore","MD","/teams/events/Eventteam/?TeamId=MlA6AZTSPLEW5hdeCOxjffgNgdG%2foNWUvoI9Ndbb5Yk%3d",239,0.29472806547242
"105","Voltron 2020",6,2,"Masters","Men","Seattle","WA","/teams/events/Eventteam/?TeamId=V6baMD%2beouNeYEAnjaJHyTbfY3MMTF0fr3typp%2fyPKU%3d",329,0.290022506096531
"106","Brickhouse",7,7,"Club","Men","Durham","NC","/teams/events/Eventteam/?TeamId=aGq3jL4BzEM3o6HCpp5KKVJSjfvrXx6fcoeiG%2fzqTBQ%3d",48,0.28911678573408
"107","The Roofing Co.",13,9,"Club","Men","Indianapolis","IN","/teams/events/Eventteam/?TeamId=qRG9GAGO4A%2b2wDO34zJZFqX6%2bYelFWKBA6kFu6QJNRs%3d",313,0.286236111174213
"108","Boneyard",6,1,"Masters","Men","Raleigh-Durham","NC","/teams/events/Eventteam/?TeamId=iAvRWii%2b74ltkqtHb8kdUMbYAwxtpQrv2GBSTj12mW8%3d",43,0.280611878948808
"109","Phoenix",7,6,"Club","Men","Ottawa, ON","Ontario","/teams/events/Eventteam/?TeamId=5n%2fmLngMNCQzAun07%2bqPjA%2flOBKzlmOLM4mIzW8o1Sc%3d",218,0.267828151190935
"110","Trollvolver",6,1,"Beach","Men","Philadelphia","PA","/teams/events/Eventteam/?TeamId=mfRrxwuJ%2bcXjZH3hyfIN8IW8PtAYRm9ukLcU6xLj82A%3d",320,0.262610071355812
"111","BaNC",14,14,"Club","Men","Charlotte","NC","/teams/events/Eventteam/?TeamId=J7MbUMkIMEW%2f%2fOObwUuOH1zXue01smvq%2b%2fy1mep%2brLM%3d",16,0.25948269493837
"112","JAWN",15,17,"Club","Men","Philadelphia","PA","/teams/events/Eventteam/?TeamId=4ivh8ef2Ys6fVjucsjk%2f4H2GmQPu45wEERY8YtimxqM%3d",166,0.256532810844068
"113","Riverside Ultimate",14,5,"Club","Men","Austin","TX","/teams/events/Eventteam/?TeamId=FmeKEQaIOeiQngNkhdYQ4PfTae2RlDnWy43X%2bNsKpXo%3d",247,0.246302212051582
"114","Rampage",5,10,"Club","Men","Huntsville","AL","/teams/events/Eventteam/?TeamId=9e%2bvhUxqIK9kwYGahBdf0PLeiRD7f2p1RXyo2kkXlnI%3d",228,0.241430915769474
"115","South Shore Line",16,12,"Club","Men","Chicago","IL","/teams/events/Eventteam/?TeamId=v9kt59gWmEYbhMclFQlyGO9MKxeoKCM7cVWZgToVyOE%3d",285,0.237782397221665
"116","Moms Spaghetti-Upper",1,6,"Beach","Men","Temecula","CA","/teams/events/Eventteam/?TeamId=Xc7WzeEMJzyn4Ih4dE7whI9iMyjy%2bu4E7pvChQTIIZA%3d",196,0.22940334011188
"117","Holy City Heathens",8,12,"Club","Men","Charleston","SC","/teams/events/Eventteam/?TeamId=0VQXE0hrmiNvTcr62%2bRhBRyyo7Am8yzVOi56BGb2akA%3d",152,0.225759545731055
"118","Right Coast",3,5,"Club","Men","Wilmington","NC","/teams/events/Eventteam/?TeamId=pFPBPTfArR%2faUEhXM%2f6PsWkyI%2fQeTgNokqReueKbWSo%3d",243,0.22024205974179
"119","Red Tide",13,12,"Club","Men","Portland","ME","/teams/events/Eventteam/?TeamId=hMUhRaewoqkGsN9BY6ghDSZML83VROXEC1tKSRtBdwc%3d",234,0.213249711270823
"120","Westchester Magma Bears",16,17,"Club","Men","Yorktown Heights","NY","/teams/events/Eventteam/?TeamId=znBDYyD3%2f0CELmytpMPxMeiMmbcHQi%2fkuXP0ZXbecuw%3d",334,0.209370604182005
"121","Breakers",9,15,"Club","Men","Providence","RI","/teams/events/Eventteam/?TeamId=xK45ImrStSH2UN1Rl7LIljJkG43UMcjii7Najvol5Fo%3d",47,0.201646528485022
"122","Memphis Belle",10,11,"Club","Men","Memphis","TN","/teams/events/Eventteam/?TeamId=sKhAl4oHHsCpeKseNbGG%2f37CPjknhmDuRe79oI1qodg%3d",189,0.199617313247071
"123","DTH",10,13,"Club","Men","Houston","TX","/teams/events/Eventteam/?TeamId=vboAZc1kge%2fD47Zmib6%2f8Vqp5CJ4KfyMoYCfLNxHkkQ%3d",103,0.199004424313529
"124","Papa Bear",10,14,"Club","Men","Houston","TX","/teams/events/Eventteam/?TeamId=zLw9wTS4Yt9X5ItRv%2bdPrOxOEDdpde4wK8xA2KNKns4%3d",213,0.198043645643307
"125","Premium",11,10,"Club","Men","Beaumont","TX","/teams/events/Eventteam/?TeamId=PUajyV2li7GBQSfLageGGKLjxmu531%2btp%2bWOCacM%2f64%3d",226,0.192743807558144
"126","Black Market X",6,0,"Club","Men","Lombard","IL","/teams/events/Eventteam/?TeamId=WfpLhauww9xsTJOO0FZRkDM1xBk3U5RwggDwqv%2ftUv0%3d",34,0.191259244787783
"127","War Machine",11,21,"Club","Men","Birmingham","AL","/teams/events/Eventteam/?TeamId=LighyFaLtpF8%2fT5%2bRVqA3CbdTj4Y0k0nsNG3QzJ7EbU%3d",332,0.190295078920488
"128","Wisconsin Hops",10,12,"Club","Men","Stevens Point","WI","/teams/events/Eventteam/?TeamId=Z9DSTeK9ZvxSpSNhevJDRYL4ZgehKeLqWNj2fcb9R2A%3d",337,0.189508605485954
"129","Supercell",10,15,"Club","Men","Oklahoma City","OK","/teams/events/Eventteam/?TeamId=da1KK%2fiyTTOHuLcuZYV8U6g8fp1FOftXti0g%2frZZz4M%3d",297,0.18312369651776
"130","Black Cans & Highlands",5,4,"Masters","Men","Washington","DC","/teams/events/Eventteam/?TeamId=F9P%2bjqPd4hVDXSc5lKWHH8h8NIyoRctzkxpoDwT9WV0%3d",29,0.176208819400122
"131","T.R.W.F.B.",4,1,"Club","Men","Seattle","WA","/teams/events/Eventteam/?TeamId=Wx0PGWPv501r81DGoVmctTqvEvLEpijllO3PRemXFXE%3d",306,0.174881785270367
